 l_partkey |  part_value  
     50417 |  359081.8660
     93593 |  359077.0488
    165852 |  359040.6985
    110396 |  359037.3031
     77105 |  358997.4960
    119982 |  358995.0536
    148584 |  358988.0162
    145282 |  358962.8760
    119385 |  358959.5280
     84967 |  358945.9244
     14520 |  358945.5944
    161604 |  358903.4880
    124719 |  358890.3922
    144267 |  358839.4116
     57917 |  358839.0249
      3880 |  358809.6232
    114724 |  358802.2592
     93854 |  358760.0775
     44625 |  358752.3472
    108442 |  358737.3252
     98800 |  358734.6840
     97383 |  358719.3506
    151805 |  358715.1920
     10063 |  358699.1078
     22608 |  358665.4980
     39653 |  358664.7800
    149404 |  358655.5180
     91380 |  358643.2976
    126781 |  358627.3964
    148704 |  358619.9470
    112630 |  358586.1290
      5550 |  358574.7425
    146537 |  358574.5332
     86195 |  358573.8483
    167624 |  358538.8590
     50724 |  358524.0576
    114253 |  358492.3525
    118754 |  358467.7775
    148493 |  358442.6697
    164609 |  358434.9120
    181684 |  358433.0400
    167635 |  358403.6150
    158320 |  358390.7664
     78689 |  358384.4320
    152012 |  358284.0873
     58203 |  358265.0360
     18743 |  358254.5266
    172847 |  358203.7472
    131950 |  358158.1845
     29690 |  358113.4590
    197288 |  358108.7328
    109650 |  358102.6805
    128960 |  358092.3584
    176646 |  358085.1768
    125645 |  358084.9776
     67961 |  358072.8448
    101863 |  358071.7686
    172201 |  358062.0360
    190858 |  358042.7220
    154746 |  357987.1120
    142375 |  357970.9672
     23703 |  357939.0680
     40462 |  357935.8412
    145523 |  357920.5788
    172076 |  357910.8225
    176779 |  357885.2445
     54642 |  357870.8896
      4873 |  357814.1162
     82899 |  357784.9268
    193661 |  357775.1740
    120583 |  357742.6622
    172224 |  357717.8334
    111458 |  357693.5190
    139151 |  357687.6810
     96219 |  357684.9114
    111114 |  357649.9668
    123792 |  357637.9984
     33579 |  357601.7994
     22761 |  357580.1112
     18985 |  357567.4440
    155398 |  357563.0078
     13755 |  357546.3750
     29832 |  357528.1619
    195590 |  357496.7831
    101282 |  357483.3096
     43691 |  357441.3154
     29951 |  357418.1190
    118907 |  357408.5220
     42785 |  357391.2930
    183138 |  357363.6945
    176559 |  357351.3195
     24651 |  357341.6635
     42157 |  357333.6650
     32814 |  357309.9855
    187965 |  357297.1584
    124358 |  357268.3575
     70600 |  357264.3820
     77560 |  357236.6904
    105338 |  357231.7469
    167812 |  357220.2943
     30770 |  357212.7231
     52907 |  357212.3940
     41356 |  357199.3755
    124893 |  357149.4758
    129818 |  357126.2387
     71458 |  357119.4935
    166952 |  357091.6865
     81756 |  357090.2475
      2185 |  357084.2710
     49484 |  357079.8680
    176681 |  357072.6920
    150397 |  357056.6391
    174783 |  357046.7382
    178941 |  357024.3950
    105376 |  357015.0765
    166757 |  356980.8250
    109286 |  356979.1680
    176569 |  356971.3308
     98774 |  356964.9672
     80710 |  356942.6952
    184776 |  356932.9014
    195600 |  356906.8440
    199884 |  356900.0120
    141603 |  356828.8620
     42557 |  356772.9360
    188785 |  356748.9742
      6608 |  356703.4460
     37780 |  356697.0170
      9743 |  356694.3468
     93737 |  356686.1457
     47360 |  356647.8080
     77173 |  356644.7136
    195366 |  356615.6808
     26478 |  356608.9777
    166485 |  356607.6780
     34520 |  356575.5780
     36256 |  356566.2075
     23921 |  356512.3408
    179936 |  356497.0612
     47234 |  356495.2140
    198847 |  356458.4296
    100914 |  356403.0492
    124260 |  356356.4648
     16316 |  356347.0827
    190600 |  356310.8560
    196115 |  356308.5620
     78778 |  356308.0914
     59714 |  356265.9106
    153511 |  356254.5721
     84195 |  356221.5071
     53851 |  356205.1960
    151547 |  356202.6682
    197589 |  356155.0986
    176915 |  356153.5080
     99456 |  356148.6150
     21890 |  356145.0984
    111983 |  356143.8296
    117572 |  356143.1585
     41390 |  356133.5111
    104268 |  356118.2966
    161617 |  356100.3254
    164265 |  356095.4614
    129698 |  356094.1859
    188534 |  356080.4338
    192166 |  356071.8616
    137508 |  356067.7450
     86656 |  356044.3875
     79679 |  356033.5155
     56500 |  356026.8600
    149655 |  356016.1525
    161388 |  355996.7156
     79858 |  355991.5450
    188394 |  355981.1346
     51900 |  355916.6610
    106437 |  355906.5351
     66624 |  355901.2250
      7706 |  355869.2610
     39644 |  355859.7444
     75423 |  355841.9532
    176448 |  355819.5404
     70107 |  355798.4430
     27974 |  355782.5082
      6327 |  355775.8204
    137581 |  355747.6982
    148795 |  355740.8426
    114784 |  355672.7694
     19738 |  355649.3942
     37413 |  355630.4735
    130732 |  355613.1502
    195649 |  355609.9712
    120490 |  355584.4509
     22523 |  355540.0992
    185931 |  355463.7432
    100565 |  355460.3980
    121053 |  355446.1070
    126430 |  355427.1772
    191300 |  355421.4980
    168760 |  355382.9308
    131565 |  355362.3248
    130358 |  355362.0660
     56564 |  355339.6664
     13587 |  355337.3440
     82898 |  355300.1210
     83508 |  355290.2150
    117940 |  355248.6336
    198978 |  355244.9488
     70590 |  355237.1017
    172061 |  355236.9712
     58837 |  355233.1323
    127428 |  355224.3594
     87109 |  355213.1270
    185836 |  355211.8389
    117543 |  355210.1148
     16225 |  355204.7250
     28956 |  355199.9780
    161132 |  355194.8010
     88325 |  355187.3940
     34737 |  355159.0385
     13573 |  355156.4387
     74813 |  355148.4565
      4858 |  355090.8755
    163195 |  355086.3818
     44679 |  355080.3923
    126043 |  355070.9456
    120761 |  355051.3152
     46203 |  355033.8480
    182889 |  355017.2752
     71387 |  354999.0292
     53462 |  354997.3680
    178965 |  354994.9728
     62799 |  354983.0671
    154090 |  354965.3634
     23803 |  354961.0080
     46110 |  354948.0099
    181104 |  354925.5990
     28713 |  354921.2849
     57694 |  354882.1134
      8925 |  354881.8592
      7563 |  354860.8336
    103890 |  354858.1693
     45431 |  354843.6540
     40514 |  354842.2596
    198346 |  354831.0078
    147937 |  354806.2375
    198519 |  354784.6434
    187840 |  354780.3952
     76799 |  354767.3262
    112407 |  354750.6420
    111143 |  354713.3876
    150700 |  354709.3270
     58584 |  354654.5678
     25506 |  354625.4950
    196212 |  354590.3205
     21577 |  354576.6477
     92571 |  354539.4975
    100887 |  354524.9852
    159633 |  354521.3535
     77706 |  354519.8720
     15939 |  354495.6723
    139375 |  354469.4094
    146494 |  354435.9392
    102122 |  354435.0360
    127812 |  354420.9984
    107535 |  354411.6928
      1380 |  354404.0804
    196775 |  354400.9318
    137162 |  354399.7464
     15868 |  354399.4662
    198939 |  354375.6477
     78751 |  354321.9900
    127612 |  354319.7210
     51443 |  354313.2596
    142380 |  354286.4104
    192451 |  354237.2095
    147682 |  354151.9800
    118056 |  354135.7660
    179458 |  354105.4840
    140722 |  354059.9392
    143636 |  353998.8188
     59085 |  353984.8832
     40840 |  353977.5668
    105844 |  353966.8840
    115949 |  353964.2916
     55913 |  353934.1758
    149312 |  353913.3738
     65929 |  353895.2592
     98636 |  353881.0487
    144894 |  353847.4250
     45011 |  353819.3010
     30916 |  353812.5487
     38917 |  353810.6824
     87809 |  353807.8880
     85431 |  353795.8854
    193728 |  353778.0240
    106687 |  353775.8784
    157369 |  353765.8072
    199647 |  353746.9992
     20862 |  353737.2526
     95977 |  353733.7913
    107848 |  353723.1040
     88611 |  353721.7593
    121666 |  353716.6594
     91848 |  353690.8416
     67345 |  353688.7534
     13955 |  353661.4085
    160478 |  353648.0989
     49905 |  353618.1360
     60931 |  353601.7170
     95482 |  353590.5136
     74632 |  353571.0641
     52503 |  353570.0600
     29890 |  353568.2292
     61605 |  353565.9540
     74330 |  353564.7331
    196694 |  353535.9267
    158599 |  353530.7952
    126595 |  353506.6200
    132181 |  353447.8612
    147244 |  353438.2128
     88446 |  353388.6384
     16655 |  353385.5025
    115410 |  353330.6308
    111949 |  353322.1692
    178903 |  353293.4940
    173976 |  353271.3301
    163370 |  353211.0354
    173123 |  353166.3912
    171837 |  353152.6383
       912 |  353136.7389
     30083 |  353119.1648
     18957 |  353110.0685
    186344 |  353079.4290
    152727 |  353043.0564
    107314 |  353040.8189
    149441 |  353040.5228
     86187 |  353021.5938
     29382 |  352997.2684
    157259 |  352991.9250
     42786 |  352982.3004
    165430 |  352966.3429
    111402 |  352925.9800
    170593 |  352897.3467
     66136 |  352879.9834
     11761 |  352868.7220
    163819 |  352857.4221
     83703 |  352823.9060
    126655 |  352793.3535
    136551 |  352785.3610
    130050 |  352776.7315
     93071 |  352771.1271
    144970 |  352740.6482
     95074 |  352728.9558
     41907 |  352714.6530
     61762 |  352629.5832
     14432 |  352616.5527
    163699 |  352608.5076
      5856 |  352599.0405
     10086 |  352572.4768
    135616 |  352552.6706
    177628 |  352551.6540
     84852 |  352546.6205
    188349 |  352536.3818
    177462 |  352536.3400
    165723 |  352520.9376
    160690 |  352518.9384
    155728 |  352445.2348
    159905 |  352444.1130
     71420 |  352418.8576
    114653 |  352391.1215
    196374 |  352374.1705
     23695 |  352372.6261
     60621 |  352337.4874
     42352 |  352335.0135
    137706 |  352332.0220
    114290 |  352327.8577
     28454 |  352317.3825
     63700 |  352305.1120
     98552 |  352300.4655
    125752 |  352296.7175
    161579 |  352296.0018
       616 |  352293.3369
      5265 |  352271.6652
     23260 |  352244.6694
    171569 |  352228.2320
     53631 |  352215.7101
     93739 |  352194.6998
     52579 |  352184.5215
    121677 |  352168.2644
    189710 |  352167.2528
     82583 |  352161.5652
     53765 |  352156.7364
     35523 |  352145.0688
    191654 |  352097.6050
    167045 |  352094.1048
    196446 |  352077.3544
     63885 |  352063.7296
    184175 |  352051.3403
     22596 |  352024.3479
     94420 |  352020.8496
    101681 |  352016.6560
    162786 |  352007.7120
    154262 |  351941.5988
      6679 |  351939.4565
    114428 |  351921.6316
      4818 |  351918.3987
     99312 |  351916.2647
    131585 |  351913.3002
    154741 |  351911.1678
     37347 |  351896.3166
     14831 |  351854.5782
    139630 |  351841.1299
     77174 |  351832.0871
    166179 |  351822.7835
     90651 |  351822.0115
     98685 |  351804.9360
    198292 |  351798.9816
    190396 |  351754.1935
     79861 |  351751.5288
     32928 |  351751.0984
    100217 |  351749.3458
    135479 |  351735.6575
    160437 |  351731.3327
    132601 |  351730.4160
    176470 |  351713.6721
     18621 |  351710.7928
     48282 |  351700.1436
     17553 |  351696.7380
     81679 |  351630.2658
    171374 |  351600.7062
     66481 |  351592.8920
    186678 |  351592.8508
    148501 |  351581.5500
     13283 |  351574.7292
     37944 |  351565.2114
    119650 |  351544.8075
     32303 |  351529.3210
     23857 |  351521.9815
     63824 |  351521.1684
    185963 |  351519.5776
     20079 |  351492.8074
      6172 |  351483.4200
     75617 |  351473.1009
     87640 |  351440.0288
    149905 |  351432.3730
     72680 |  351392.8216
    146697 |  351388.4088
     78950 |  351377.5320
     97500 |  351373.4000
     57767 |  351368.1072
     58281 |  351360.6656
    116555 |  351351.4335
     31481 |  351340.2752
    112853 |  351339.5550
     91123 |  351326.6008
     22579 |  351322.3329
    192582 |  351310.1382
    153565 |  351308.4480
     28798 |  351280.8897
    177500 |  351277.7000
    172778 |  351257.6383
      5730 |  351240.3029
    158925 |  351233.1968
    176430 |  351209.0902
     44674 |  351202.8299
     60780 |  351202.3650
      5616 |  351187.5880
    127868 |  351170.1478
    142228 |  351139.6168
    121280 |  351137.3952
     35614 |  351126.1299
    134649 |  351123.1220
     24441 |  351122.8960
     15865 |  351114.3576
     22645 |  351104.3308
     66602 |  351068.3660
    187876 |  351022.1238
    191608 |  351001.3920
    153367 |  350999.3632
     66505 |  350967.4650
    183598 |  350964.6489
    123605 |  350963.3000
    180731 |  350950.2183
     96803 |  350943.0020
     16489 |  350934.3012
     46564 |  350918.1936
    144540 |  350912.2284
    118601 |  350902.5360
    185721 |  350865.0240
     66577 |  350853.4610
     11644 |  350843.4892
    190818 |  350839.2780
    159892 |  350813.1897
     88433 |  350808.9240
    134398 |  350806.6349
     44909 |  350776.4190
     24816 |  350720.9907
    184603 |  350700.1560
     35125 |  350677.0948
    107302 |  350669.8190
     31909 |  350636.2230
     90293 |  350607.6609
    183125 |  350596.4240
    190043 |  350573.9064
    119654 |  350545.9925
      1367 |  350523.9696
    171831 |  350520.3143
     98847 |  350488.0992
     35534 |  350482.9050
     96993 |  350477.0388
    144804 |  350477.0160
    171316 |  350448.3791
     72785 |  350431.0208
     17234 |  350422.8997
    193905 |  350407.1700
     32871 |  350401.7475
    101556 |  350386.4480
    120500 |  350384.0200
     79956 |  350368.2310
     46427 |  350331.9736
    178048 |  350311.0440
     10626 |  350303.2614
    145854 |  350294.3430
     26338 |  350282.6265
     39265 |  350271.0636
     34683 |  350260.0736
    153209 |  350235.2560
    171801 |  350213.6000
    175295 |  350191.3124
    101485 |  350155.2288
     59468 |  350141.6634
     68990 |  350130.2827
    195314 |  350114.8833
    157530 |  350082.1156
    186175 |  350050.3452
     22157 |  350033.0940
    137865 |  350012.0684
    105079 |  349991.9995
     57400 |  349937.7200
    118037 |  349858.4983
     80790 |  349854.9803
     13819 |  349854.3390
     85419 |  349824.4869
     39838 |  349805.8308
     78284 |  349803.0336
    199464 |  349792.9058
    143237 |  349784.4406
     68716 |  349779.4902
    135841 |  349749.1340
    191388 |  349740.2258
    173314 |  349713.1048
      4077 |  349702.4015
    161309 |  349673.1540
    106150 |  349666.0060
    140699 |  349660.2931
    195386 |  349650.1214
     45779 |  349645.3744
     39263 |  349617.2080
    129403 |  349605.8680
     82157 |  349605.1350
    106491 |  349604.0154
    165571 |  349554.9863
     18647 |  349513.4736
     97812 |  349492.4091
     74102 |  349474.2360
    131876 |  349445.4692
    197347 |  349429.1762
